0, 2151
0.004166667, 2374
0.008333333, 2423
0.0125, 2261
0.016666667, 2213
0.020833333, 2308
0.025, 2192
0.029166667, 2146
0.033333333, 2163
0.0375, 2343
0.041666667, 2095
0.045833333, 2207
0.05, 1951
0.054166667, 2211
0.058333333, 2116
0.0625, 1917
0.066666667, 2160
0.070833333, 2079
0.075, 2191
0.079166667, 2094
0.083333333, 2172
0.0875, 2210
0.091666667, 2202
0.095833333, 2128
0.1, 2083
0.104166667, 2016
0.108333333, 2260
0.1125, 2144
0.116666667, 2156
0.120833333, 2173
0.125, 2263
0.129166667, 2172
0.133333333, 2071
0.1375, 2227
0.141666667, 2057
0.145833333, 2097
0.15, 2001
0.154166667, 1966
0.158333333, 2028
0.1625, 2000
0.166666667, 1776
0.170833333, 2073
0.175, 1871
0.179166667, 1752
0.183333333, 1805
0.1875, 1882
0.191666667, 1824
0.195833333, 1711
0.2, 1727
0.204166667, 1692
0.208333333, 1667
0.2125, 1591
0.216666667, 1560
0.220833333, 1807
0.225, 1872
0.229166667, 1455
0.233333333, 1633
0.2375, 1668
0.241666667, 1627
0.245833333, 1566
0.25, 1523
0.254166667, 1514
0.258333333, 1465
0.2625, 1432
0.266666667, 1321
0.270833333, 1549
0.275, 1458
0.279166667, 1407
0.283333333, 1415
0.2875, 1549
0.291666667, 1481
0.295833333, 1468
0.3, 1227
0.304166667, 1496
0.308333333, 1233
0.3125, 1187
0.316666667, 1333
0.320833333, 1389
0.325, 1231
0.329166667, 1247
0.333333333, 1106
0.3375, 1208
0.341666667, 1299
0.345833333, 1097
0.35, 1118
0.354166667, 1117
0.358333333, 1150
0.3625, 1081
0.366666667, 1016
0.370833333, 1023
0.375, 1192
0.379166667, 1128
0.383333333, 1123
0.3875, 1155
0.391666667, 1147
0.395833333, 1142
0.4, 897
0.404166667, 1123
0.408333333, 1180
0.4125, 1046
0.416666667, 1055
0.420833333, 1160
0.425, 1087
0.429166667, 1055
0.433333333, 999
0.4375, 1142
0.441666667, 1277
0.445833333, 1121
0.45, 1303
0.454166667, 1383
0.458333333, 1516
0.4625, 1470
0.466666667, 1423
0.470833333, 1748
0.475, 1903
0.479166667, 1872
0.483333333, 1945
0.4875, 2137
0.491666667, 2268
0.495833333, 2294
0.5, 2447
0.504166667, 2660
0.508333333, 2806
0.5125, 2719
0.516666667, 2887
0.520833333, 3100
0.525, 2987
0.529166667, 3115
0.533333333, 3244
0.5375, 3326
0.541666667, 3323
0.545833333, 3369
0.55, 3248
0.554166667, 3443
0.558333333, 3430
0.5625, 3529
0.566666667, 3473
0.570833333, 3591
0.575, 3516
0.579166667, 3339
0.583333333, 3316
0.5875, 3536
0.591666667, 3488
0.595833333, 3413
0.6, 3277
0.604166667, 3559
0.608333333, 3515
0.6125, 3271
0.616666667, 3292
0.620833333, 3362
0.625, 3430
0.629166667, 3363
0.633333333, 3119
0.6375, 3216
0.641666667, 3385
0.645833333, 3256
0.65, 3171
0.654166667, 3345
0.658333333, 3133
0.6625, 3215
0.666666667, 3112
0.670833333, 3280
0.675, 3295
0.679166667, 3047
0.683333333, 2989
0.6875, 3079
0.691666667, 3038
0.695833333, 3049
0.7, 2843
0.704166667, 2947
0.708333333, 2890
0.7125, 2900
0.716666667, 2738
0.720833333, 2671
0.725, 2735
0.729166667, 2672
0.733333333, 2609
0.7375, 2723
0.741666667, 2569
0.745833333, 2445
0.75, 2372
0.754166667, 2508
0.758333333, 2465
0.7625, 2332
0.766666667, 2311
0.770833333, 2276
0.775, 2515
0.779166667, 2475
0.783333333, 2352
0.7875, 2508
0.791666667, 2461
0.795833333, 2412
0.8, 2464
0.804166667, 2616
0.808333333, 2617
0.8125, 2473
0.816666667, 2340
0.820833333, 2538
0.825, 2424
0.829166667, 2392
0.833333333, 2382
0.8375, 2579
0.841666667, 2492
0.845833333, 2439
0.85, 2351
0.854166667, 2399
0.858333333, 2411
0.8625, 2327
0.866666667, 2386
0.870833333, 2462
0.875, 2363
0.879166667, 2144
0.883333333, 2237
0.8875, 2374
0.891666667, 2224
0.895833333, 2206
0.9, 2114
0.904166667, 2147
0.908333333, 2095
0.9125, 2015
0.916666667, 1985
0.920833333, 2045
0.925, 2061
0.929166667, 2022
0.933333333, 1806
0.9375, 1884
0.941666667, 1912
0.945833333, 1869
0.95, 1733
0.954166667, 1811
0.958333333, 1800
0.9625, 1691
0.966666667, 1591
0.970833333, 1712
0.975, 1600
0.979166667, 1562
0.983333333, 1550
0.9875, 1630
0.991666667, 1470
0.995833333, 1472
1, 1486
1.004166667, 1577
1.008333333, 1582
1.0125, 1404
1.016666667, 1327
1.020833333, 1409
1.025, 1407
1.029166667, 1264
1.033333333, 1338
1.0375, 1358
1.041666667, 1160
1.045833333, 1280
1.05, 1200
1.054166667, 1306
1.058333333, 1176
1.0625, 1161
1.066666667, 1155
1.070833333, 1139
1.075, 1223
1.079166667, 967
1.083333333, 966
1.0875, 1004
1.091666667, 918
1.095833333, 975
1.1, 944
1.104166667, 1049
1.108333333, 839
1.1125, 819
1.116666667, 904
1.120833333, 867
1.125, 799
1.129166667, 772
1.133333333, 798
1.1375, 781
1.141666667, 808
1.145833333, 647
1.15, 639
1.154166667, 771
1.158333333, 710
1.1625, 737
1.166666667, 767
1.170833333, 684
1.175, 870
1.179166667, 832
1.183333333, 898
1.1875, 1117
1.191666667, 1071
1.195833333, 972
1.2, 1144
1.204166667, 1336
1.208333333, 1383
1.2125, 1519
1.216666667, 1729
1.220833333, 1767
1.225, 1778
1.229166667, 1881
1.233333333, 1987
1.2375, 2232
1.241666667, 2303
1.245833333, 2133
1.25, 2480
1.254166667, 2591
1.258333333, 2609
1.2625, 2577
1.266666667, 2640
1.270833333, 2904
1.275, 2957
1.279166667, 2895
1.283333333, 2699
1.2875, 3021
1.291666667, 2926
1.295833333, 2915
1.3, 2890
1.304166667, 2944
1.308333333, 2755
1.3125, 2944
1.316666667, 2801
1.320833333, 3051
1.325, 3010
1.329166667, 2996
1.333333333, 2949
1.3375, 2897
1.341666667, 3083
1.345833333, 2947
1.35, 2902
1.354166667, 3184
1.358333333, 2962
1.3625, 2979
1.366666667, 2807
1.370833333, 3047
1.375, 2843
1.379166667, 2800
1.383333333, 2787
1.3875, 2828
1.391666667, 2821
1.395833333, 2776
1.4, 2704
1.404166667, 2938
1.408333333, 2816
1.4125, 2674
1.416666667, 2538
1.420833333, 2704
1.425, 2536
1.429166667, 2408
1.433333333, 2515
1.4375, 2454
1.441666667, 2414
1.445833333, 2157
1.45, 2296
1.454166667, 2439
1.458333333, 2320
1.4625, 2222
1.466666667, 2026
1.470833333, 2139
1.475, 2240
1.479166667, 2119
1.483333333, 2076
1.4875, 2216
1.491666667, 2188
1.495833333, 1960
1.5, 2137
1.504166667, 2249
1.508333333, 2067
1.5125, 2077
1.516666667, 2105
1.520833333, 2239
1.525, 2199
1.529166667, 2123
1.533333333, 2059
1.5375, 2171
1.541666667, 2066
1.545833333, 2071
1.55, 2047
1.554166667, 2164
1.558333333, 2070
1.5625, 2010
1.566666667, 2041
1.570833333, 2075
1.575, 2271
1.579166667, 1906
1.583333333, 1942
1.5875, 2137
1.591666667, 2272
1.595833333, 1971
1.6, 2061
1.604166667, 2043
1.608333333, 1984
1.6125, 1741
1.616666667, 1904
1.620833333, 2071
1.625, 1933
1.629166667, 1840
1.633333333, 1764
1.6375, 1844
1.641666667, 1680
1.645833333, 1747
1.65, 1580
1.654166667, 1651
1.658333333, 1697
1.6625, 1645
1.666666667, 1573
1.670833333, 1800
1.675, 1689
1.679166667, 1503
1.683333333, 1430
1.6875, 1696
1.691666667, 1588
1.695833333, 1567
1.7, 1522
1.704166667, 1720
1.708333333, 1742
1.7125, 1596
1.716666667, 1408
1.720833333, 1450
1.725, 1600
1.729166667, 1368
1.733333333, 1489
1.7375, 1443
1.741666667, 1430
1.745833333, 1209
1.75, 1318
1.754166667, 1475
1.758333333, 1230
1.7625, 1281
1.766666667, 1123
1.770833333, 1128
1.775, 1076
1.779166667, 1006
1.783333333, 1044
1.7875, 1112
1.791666667, 1032
1.795833333, 989
1.8, 860
1.804166667, 880
1.808333333, 1031
1.8125, 996
1.816666667, 754
1.820833333, 1021
1.825, 1076
1.829166667, 852
1.833333333, 825
1.8375, 828
1.841666667, 972
1.845833333, 808
1.85, 762
1.854166667, 716
1.858333333, 615
1.8625, 560
1.866666667, 512
1.870833333, 783
1.875, 735
1.879166667, 486
1.883333333, 474
1.8875, 643
1.891666667, 667
1.895833333, 629
1.9, 679
1.904166667, 736
1.908333333, 884
1.9125, 783
1.916666667, 689
1.920833333, 980
1.925, 1112
1.929166667, 1154
1.933333333, 1372
1.9375, 1396
1.941666667, 1453
1.945833333, 1564
1.95, 1576
1.954166667, 1735
1.958333333, 2007
1.9625, 1886
1.966666667, 2044
1.970833333, 2274
1.975, 2339
1.979166667, 2384
1.983333333, 2504
1.9875, 2812
1.991666667, 2640
1.995833333, 2550
2, 2786
2.004166667, 3014
2.008333333, 2822
2.0125, 2864
2.016666667, 2943
2.020833333, 3184
2.025, 3143
2.029166667, 3120
2.033333333, 3071
2.0375, 3456
2.041666667, 3253
2.045833333, 3320
2.05, 3086
2.054166667, 3455
2.058333333, 3321
2.0625, 3288
2.066666667, 3312
2.070833333, 3324
2.075, 3296
2.079166667, 3240
2.083333333, 3411
2.0875, 3327
2.091666667, 3342
2.095833333, 3217
2.1, 3111
2.104166667, 3175
2.108333333, 3196
2.1125, 3198
2.116666667, 3186
2.120833333, 3224
2.125, 3194
2.129166667, 3053
2.133333333, 3004
2.1375, 3151
2.141666667, 3100
2.145833333, 2878
2.15, 2781
2.154166667, 2919
2.158333333, 2881
2.1625, 2779
2.166666667, 2711
2.170833333, 2870
2.175, 2563
2.179166667, 2588
2.183333333, 2623
2.1875, 2792
2.191666667, 2678
2.195833333, 2311
2.2, 2333
2.204166667, 2537
2.208333333, 2560
2.2125, 2240
2.216666667, 2381
2.220833333, 2456
2.225, 2439
2.229166667, 2113
2.233333333, 2140
2.2375, 2250
2.241666667, 2293
2.245833333, 2240
2.25, 2105
2.254166667, 2268
2.258333333, 2116
2.2625, 2020
2.266666667, 2255
2.270833333, 2250
2.275, 2175
2.279166667, 2184
2.283333333, 2106
2.2875, 2422
2.291666667, 2279
2.295833333, 2179
2.3, 2166
2.304166667, 2244
2.308333333, 2273
2.3125, 2055
2.316666667, 2131
2.320833333, 2079
2.325, 2004
2.329166667, 1931
2.333333333, 1871
2.3375, 1840
2.341666667, 2034
2.345833333, 1907
2.35, 1820
2.354166667, 1986
2.358333333, 1916
2.3625, 1863
2.366666667, 1845
2.370833333, 1900
2.375, 1784
2.379166667, 1717
2.383333333, 1750
2.3875, 1737
2.391666667, 1649
2.395833333, 1695
2.4, 1644
2.404166667, 1685
2.408333333, 1735
2.4125, 1637
2.416666667, 1590
2.420833333, 1529
2.425, 1588
2.429166667, 1431
2.433333333, 1367
2.4375, 1532
2.441666667, 1289
2.445833333, 1392
2.45, 1384
2.454166667, 1477
2.458333333, 1341
2.4625, 1206
2.466666667, 1367
2.470833333, 1209
2.475, 1366
2.479166667, 1158
2.483333333, 1189
2.4875, 1351
2.491666667, 1264
2.495833333, 1142
2.5, 1011
2.504166667, 1118
2.508333333, 1120
2.5125, 1190
2.516666667, 968
2.520833333, 1209
2.525, 1053
2.529166667, 1019
2.533333333, 968
2.5375, 1005
2.541666667, 920
2.545833333, 972
2.55, 985
2.554166667, 1007
2.558333333, 851
2.5625, 887
2.566666667, 835
2.570833333, 944
2.575, 920
2.579166667, 808
2.583333333, 698
2.5875, 792
2.591666667, 888
2.595833333, 882
2.6, 676
2.604166667, 787
2.608333333, 777
2.6125, 756
2.616666667, 724
2.620833333, 1001
2.625, 840
2.629166667, 783
2.633333333, 710
2.6375, 655
2.641666667, 624
2.645833333, 671
2.65, 696
2.654166667, 818
2.658333333, 705
2.6625, 719
2.666666667, 1272
2.670833333, 1382
2.675, 1287
2.679166667, 1399
2.683333333, 1423
2.6875, 1625
2.691666667, 1607
2.695833333, 1806
2.7, 1999
2.704166667, 2217
2.708333333, 2223
2.7125, 2392
2.716666667, 2295
2.720833333, 2582
2.725, 2734
2.729166667, 2939
2.733333333, 2909
2.7375, 3188
2.741666667, 3158
2.745833333, 3224
2.75, 3271
2.754166667, 3317
2.758333333, 3472
2.7625, 3498
2.766666667, 3407
2.770833333, 3722
2.775, 3744
2.779166667, 3559
2.783333333, 4066
2.7875, 3681
2.791666667, 3687
2.795833333, 3576
2.8, 3437
2.804166667, 3735
2.808333333, 3699
2.8125, 3546
2.816666667, 3685
2.820833333, 3566
2.825, 3577
2.829166667, 3753
2.833333333, 3613
2.8375, 3634
2.841666667, 3691
2.845833333, 3600
2.85, 3677
2.854166667, 3823
2.858333333, 3707
2.8625, 3387
2.866666667, 3571
2.870833333, 3532
2.875, 3465
2.879166667, 3370
2.883333333, 3375
2.8875, 3395
2.891666667, 3267
2.895833333, 3246
2.9, 3034
2.904166667, 3304
2.908333333, 3226
2.9125, 3129
2.916666667, 3065
2.920833333, 3054
2.925, 3087
2.929166667, 2867
2.933333333, 2961
2.9375, 3000
2.941666667, 2926
2.945833333, 2858
2.95, 2750
2.954166667, 2818
2.958333333, 2844
2.9625, 2747
2.966666667, 2664
2.970833333, 2737
2.975, 2705
2.979166667, 2761
2.983333333, 2588
2.9875, 2840
2.991666667, 2689
2.995833333, 2660
3, 2672
3.004166667, 2624
3.008333333, 2658
3.0125, 2680
3.016666667, 2601
3.020833333, 2752
3.025, 2711
3.029166667, 2811
3.033333333, 2659
3.0375, 2726
3.041666667, 2663
3.045833333, 2680
3.05, 2703
3.054166667, 2778
3.058333333, 2646
3.0625, 2718
3.066666667, 2555
3.070833333, 2690
3.075, 2635
3.079166667, 2743
3.083333333, 2401
3.0875, 2910
3.091666667, 2833
3.095833333, 2655
3.1, 2774
3.104166667, 2679
3.108333333, 2686
3.1125, 2585
3.116666667, 2655
3.120833333, 2642
3.125, 2540
3.129166667, 2389
3.133333333, 2334
3.1375, 2403
3.141666667, 2275
3.145833333, 2251
3.15, 2119
3.154166667, 2247
3.158333333, 2082
3.1625, 2210
3.166666667, 1958
3.170833333, 2120
3.175, 2151
3.179166667, 2162
3.183333333, 1886
3.1875, 2172
3.191666667, 1986
3.195833333, 1967
3.2, 1923
3.204166667, 1975
3.208333333, 1778
3.2125, 1987
3.216666667, 2008
3.220833333, 1869
3.225, 1827
3.229166667, 1854
3.233333333, 1831
3.2375, 1843
3.241666667, 1825
3.245833333, 1760
3.25, 1740
3.254166667, 1782
3.258333333, 1752
3.2625, 1635
3.266666667, 1605
3.270833333, 1767
3.275, 1640
3.279166667, 1443
3.283333333, 1407
3.2875, 1435
3.291666667, 1438
3.295833333, 1367
3.3, 1319
3.304166667, 1423
3.308333333, 1560
3.3125, 1495
3.316666667, 1136
3.320833333, 1415
3.325, 1371
3.329166667, 1288
3.333333333, 1167
3.3375, 1358
3.341666667, 1359
3.345833333, 1272
3.35, 1286
3.354166667, 1311
3.358333333, 1291
3.3625, 1175
3.366666667, 1095
3.370833333, 1097
3.375, 1231
3.379166667, 1019
3.383333333, 944
3.3875, 1092
3.391666667, 1005
3.395833333, 1045
3.4, 871
3.404166667, 1006
3.408333333, 969
3.4125, 890
3.416666667, 965
3.420833333, 1100
3.425, 1025
3.429166667, 922
3.433333333, 911
3.4375, 1191
3.441666667, 979
3.445833333, 1012
3.45, 932
3.454166667, 1298
3.458333333, 1423
3.4625, 1264
3.466666667, 1329
3.470833333, 1490
3.475, 1359
3.479166667, 1537
3.483333333, 1663
3.4875, 1693
3.491666667, 1923
3.495833333, 1798
3.5, 2102
3.504166667, 2305
3.508333333, 2363
3.5125, 2465
3.516666667, 2457
3.520833333, 2713
3.525, 2684
3.529166667, 2793
3.533333333, 2899
3.5375, 3040
3.541666667, 3203
3.545833333, 3160
3.55, 3055
3.554166667, 3222
3.558333333, 3308
3.5625, 3247
3.566666667, 3228
3.570833333, 3287
3.575, 3248
3.579166667, 3318
3.583333333, 3368
3.5875, 3394
3.591666667, 3429
3.595833333, 3260
3.6, 3267
3.604166667, 3312
3.608333333, 3336
3.6125, 3295
3.616666667, 3247
3.620833333, 3363
3.625, 3313
3.629166667, 3215
3.633333333, 3104
3.6375, 3247
3.641666667, 3076
3.645833333, 3136
3.65, 3065
3.654166667, 3240
3.658333333, 2872
3.6625, 3038
3.666666667, 2838
3.670833333, 3067
3.675, 2879
3.679166667, 2698
3.683333333, 2650
3.6875, 2752
3.691666667, 2629
3.695833333, 2516
3.7, 2240
3.704166667, 2456
3.708333333, 2335
3.7125, 2320
3.716666667, 2212
3.720833333, 2253
3.725, 2255
3.729166667, 2055
3.733333333, 2096
3.7375, 2184
3.741666667, 2228
3.745833333, 2213
3.75, 2025
3.754166667, 2240
3.758333333, 2183
3.7625, 2023
3.766666667, 1976
3.770833333, 2179
3.775, 2076
3.779166667, 2003
3.783333333, 1961
3.7875, 2134
3.791666667, 2120
3.795833333, 2024
